string,sectionName,label,citingPaperId,citedPaperId,excerpt_index,isKeyCitation,label2,citeEnd,citeStart,source,label_confidence,label2_confidence,id
"…target sentences more fluently in the matched than in the mixed or literal contexts, which is consistent with prior work on the role of context in metaphor processing (Gerrig & Healy, 1983; Gibbs & Gerrig, 1989; Giora, 2003; Nayak & Gibbs, 1990; Ortony et al., 1978; Thibodeau & Durgin, 2008).",Discussion,2,97f039b4a9748884cf0892b542b9a3f0fa43b438,83e7c7909ed8e1c4b9ceefc55004a863c0d80052,4,True,0,292,268,4,0.7636,0.5249,97f039b4a9748884cf0892b542b9a3f0fa43b438>83e7c7909ed8e1c4b9ceefc55004a863c0d80052
"Homogeneity of trials was assessed visually [29] because heterogeneity tests have been shown to be unhelpful [30, 31].",Methods,1,7161e82f2a88e13a46e7fd251bf063d1969595f9,eda07e7f90fc26090f6936f9936d78b251399d41,0,False,3,117,109,4,1.0,0.0,7161e82f2a88e13a46e7fd251bf063d1969595f9>eda07e7f90fc26090f6936f9936d78b251399d41
"Novel environment 3 is not illustrated in the figures, but details can be found in Wilson et al. (2005).",Behavioral protocols,1,929275f28f220eb7bd4fbc1a4f74e495806cdf82,970b3b7279f0392eca03481a95018e731248feb4,2,False,3,103,83,4,0.7659,0.0,929275f28f220eb7bd4fbc1a4f74e495806cdf82>970b3b7279f0392eca03481a95018e731248feb4
The patients were selected from medical records according the criteria used by Kaplan et al. (1990). Lesion site was determined by neurological examination and computerized transaxial tomography (CT scan).,METHOD,0,fbbd7fdeb2e2af68ba1f5cc12c14df82d85fdd0a,0cc3503e0235d6446db89347dff8c2c1c2bed12a,0,False,3,100,79,4,0.0,0.0,fbbd7fdeb2e2af68ba1f5cc12c14df82d85fdd0a>0cc3503e0235d6446db89347dff8c2c1c2bed12a
These proteins show a high accumulation in response to water deWcit and ABA treatments in the cell walls of bean plants (Covarrubias et al. 1995; García-Gómez et al. 2000).,Present Address:,1,4678c626fa62e46b5d85da06af10ab139a802771,fd920e1229b99b9b441ca93219bd84b6acb3abbb,1,True,3,170,146,4,0.7485,0.0,4678c626fa62e46b5d85da06af10ab139a802771>fd920e1229b99b9b441ca93219bd84b6acb3abbb
"1), and the products were assembled with SacIdigested pWAV7 using the CBA protocol (Gibson et al., 2009).",METHODS,0,19b05d9f85769c7038219e1d76f62ef68c9c0e1e,575c8b5a34242131ba5b69cd5a749976cf28f8c6,4,True,3,103,84,4,0.0,0.0,19b05d9f85769c7038219e1d76f62ef68c9c0e1e>575c8b5a34242131ba5b69cd5a749976cf28f8c6
The relatively fast kinetics of carbonate formation is also in agreement with the results of Hardison et al. (2004) who reported lead carbonate formation on lead or lead oxide in an alkaline soil within weeks.,4. Discussion,2,985547fb66e49eea92f47739bbc1610a1d9aff07,ec48704a5b2729191ddcab53435b1f862cdbbf10,0,False,1,115,93,4,0.0,0.0,985547fb66e49eea92f47739bbc1610a1d9aff07>ec48704a5b2729191ddcab53435b1f862cdbbf10
"05], and the shape factor, C (reflecting the maintained initial rate of licking), was significantly increased by SDA [F(1,11), 5 18.",RESULTS,1,1a1b91dbd88619dd5caa7383e0953b0ca26579e4,78d6a0c48a8fb8fc80f24b4ca78740b7515ba593,6,True,3,125,119,4,0.7438,0.0,1a1b91dbd88619dd5caa7383e0953b0ca26579e4>78d6a0c48a8fb8fc80f24b4ca78740b7515ba593
"The validate the effectiveness of the proposed Sr-UDFS, we compare it with several state-of-the-art unsupervised feature selection methods, which includes LapScore (He, Cai, and Niyogi 2006), SPFS (Zhao et al. 2013), UDFS (Yang et al. 2011), MCFS (Cai, Zhang, and He 2010), RUFS (Qian and Zhai 2013), and JELSR (Hou et al. 2014).",Experiment Setup,0,21af00b027c4e7280507ae3ccbc87bdce7aeeb11,a47adcc6f6428a57bcbdc1d98b9a20cd7d75e0b2,1,True,3,163,155,0,0.0,0.0,21af00b027c4e7280507ae3ccbc87bdce7aeeb11>a47adcc6f6428a57bcbdc1d98b9a20cd7d75e0b2
"We used 12 SRNs in each condition, mirroring the number of subjects used by Slobin and Bever (1982).",Method,0,82c48f97cddf0c230b6c4c787e034ff045756caa,ee179b197461d4bbb82a7ee7cc0ac407424ecdd2,0,False,3,99,76,4,0.0,0.0,82c48f97cddf0c230b6c4c787e034ff045756caa>ee179b197461d4bbb82a7ee7cc0ac407424ecdd2
"Although it is difficult to compare the findings of studies because differences in the definitions of success or cure, our results are similar to those reported previously [9, 13–16].",Discussion,2,129c6e7381084d24a5955ae62ad9eb4361e9d9b3,fa90fb8b5f90cfd654623904751e871f42695189,3,True,3,182,172,4,0.0,0.0,129c6e7381084d24a5955ae62ad9eb4361e9d9b3>fa90fb8b5f90cfd654623904751e871f42695189
"Their most characteristic feature is a high amount of Enk- and GABA-IR neurons projecting to ndCP and further to tectum [9–11, 26, 47, 78].",DISCUSSION,1,17a6f6a5c2212f749eabe8a42b30011b2d2ceb69,6621492f79ae0b3715a6724c53030ea0b2a54386,2,False,3,138,120,4,0.7274,0.0,17a6f6a5c2212f749eabe8a42b30011b2d2ceb69>6621492f79ae0b3715a6724c53030ea0b2a54386
"In the present study, there is a higher frequency of orthopaedic problems in farmers, in accordance with previous studies that report injuries as the primary occupational health concern in agriculture [11,23].",4. Discussion,2,3ddb156a9b63039623312a98ed02f00fdf36fcbb,158206bbc5e2d4caf2159d7888696ada60ed352d,1,False,3,208,201,4,0.0,0.0,3ddb156a9b63039623312a98ed02f00fdf36fcbb>158206bbc5e2d4caf2159d7888696ada60ed352d
"Furthermore, our results are consistent with studies that have shown an association of CRP with delirium in non-ICU cohorts [19-21], delirium following stroke [48] and sepsis [49], and delirium in one small study of 32 ICU patients, which did not adjust for confounders [50].",Discussion,2,fc1675c2bc19201d392ced5b8f6bc08609788127,586ce8fd008f721acbff72985feee4d52e9f2e1a,0,False,1,131,124,4,0.0,0.0,fc1675c2bc19201d392ced5b8f6bc08609788127>586ce8fd008f721acbff72985feee4d52e9f2e1a
"Physiological effects have also been demonstrated to occur at high concentrations of propranolol in water (mg/L range) or after injection [27,51] and inconsistent results have been reported for reproductive endpoints [52,53].",4. Discussion,1,2c383d85b2ef5322c8e219ba784a764f84911812,df518a4df25aefce4a3152902d9ce5b4712f024b,1,False,3,145,138,4,0.7536,0.0,2c383d85b2ef5322c8e219ba784a764f84911812>df518a4df25aefce4a3152902d9ce5b4712f024b
"…analysis on diagnosis of HD in PD and employed a variety of machine learning techniques and classification analyses to introduce the acoustic analysis as a non-invasive diagnostic marker of PD (Novotny et al. 2014; Orozco-Arroyave et al. 2013a, b; Rusz et al. 2011, 2013b; Smekal et al. 2015).",Introduction,0,f1516affaec39fe1a54e3a988094d4ebbecdde9e,1e522816471854cfc37dfb925439b49019c5b2e9,6,True,3,244,216,4,1.0,0.0,f1516affaec39fe1a54e3a988094d4ebbecdde9e>1e522816471854cfc37dfb925439b49019c5b2e9
"Our observations concur with previous studies in C. elegans and rodents, which led the authors to conclude that events early in life might dictate life span (Ben-Zvi et al., 2009; Dillin et al., 2002b; Sun et al., 2009).",DISCUSSION,2,0b8586f3ed13a8be53d54a67e9ce3c2ae39f34f8,da6ab414d4dea72788adafb836914be433bfbe11,0,False,1,200,180,4,0.0,0.0,0b8586f3ed13a8be53d54a67e9ce3c2ae39f34f8>da6ab414d4dea72788adafb836914be433bfbe11
The rounded and ovoid cell phenotype in tendon and ligament becomes more prominent close to the bone (origin and insertion regions) in ligament (Duthon et al. 2006) and at the osteotendinous junction in tendon (Docking et al.,Discussion,1,7045c43210928f3f1a612bcf147a34ddd31f413c,26ed24362a7a1e4cbc3a97451f8f2eaeff0376c6,1,False,3,164,144,4,0.7702,0.0,7045c43210928f3f1a612bcf147a34ddd31f413c>26ed24362a7a1e4cbc3a97451f8f2eaeff0376c6
ioral disorders and social phobias in children of these patients are significantly higher than healthy controls (25).,5. Discussion,1,2ca813995cd621ec76dea683701ac776eef66548,759da71304eb52b98e4fd51488ca2ef3ce913253,0,False,3,116,112,4,1.0,0.0,2ca813995cd621ec76dea683701ac776eef66548>759da71304eb52b98e4fd51488ca2ef3ce913253
Reported t-statistics are based on standard errors estimated using the Huber (1967) – White (1980) procedure.,Panel B Multivariate Analyses of the Responsiveness to Votes Withheld from Directors,0,258873a1605d396db6308f7f2822f1a317def2e8,f9cce2ca192180e1a404a7577752a9c8ea8259ed,0,False,3,96,84,4,1.0,0.0,258873a1605d396db6308f7f2822f1a317def2e8>f9cce2ca192180e1a404a7577752a9c8ea8259ed
"A wide class of elastography methods, aiming at measuring and visualizing the elastic properties of tissue [1–9] are based on the remote generation and propagation of longitudinal or shear waves.",1. Introduction,1,7646a20bb0223c2631a2d8b2a6412941e0e1630f,29369b847daea006770b1ebd0c8415c29e13e058,5,True,3,112,107,4,0.6168,0.0,7646a20bb0223c2631a2d8b2a6412941e0e1630f>29369b847daea006770b1ebd0c8415c29e13e058
Another mass transfer technique for film cooled endwalls was applied by Friedrichs et al. (1996) using the Ammonia-Diazo method for discrete hole film cooling.,2.1 Measurement Techniques for Platforms,0,61f9f05201f0179a84559fa18e88822ab2ab571e,ff120975b0701bf4fd63856a9d52ebec8491674f,2,True,3,96,72,4,0.7415,0.0,61f9f05201f0179a84559fa18e88822ab2ab571e>ff120975b0701bf4fd63856a9d52ebec8491674f
"[20] found that the enhancement that this procedure would provide in terms of explaining trauma symptoms is limited, and they concluded that the relative gains are not worth the methodological complexity.",Discussion,1,93aa4a1db7fef45f3780fc297927c6504c0bd7ab,265d60df00f11dbded51abd771f94f70db42560a,12,True,3,4,0,4,0.7575,0.0,93aa4a1db7fef45f3780fc297927c6504c0bd7ab>265d60df00f11dbded51abd771f94f70db42560a
"Among the preparations of BoNT/A on the market, incobotulinumtoxinA (Xeomin, Merz Pharmaceuticals, Frankfurt am Main, Germany) is the only complexing protein-free BoNT/A [2].",1. Introduction,1,22e38559ed1047240569040193dbdba40415d9d8,52ac6488f93aca477a32a8ce2376e9619a0735d8,1,True,3,173,170,4,1.0,0.0,22e38559ed1047240569040193dbdba40415d9d8>52ac6488f93aca477a32a8ce2376e9619a0735d8
"The physical factors like incubation temperature, initial pH and aeration play a vital role in enzyme production as they modulate bacterial growth (Gupta et al., 2004).",,1,71dac16832f967772481ccf241fab4afbdc006c7,5637b36d92ca7731ba8b62bac07b8571e97e0ece,2,True,3,167,147,4,1.0,0.0,71dac16832f967772481ccf241fab4afbdc006c7>5637b36d92ca7731ba8b62bac07b8571e97e0ece
"Maturation of the locomotor network is delayed in monoamine oxidase A-deficient (Tg8) neonatal mice that display high 5-HT levels in the CNS (Cazalets et al., 2000).",Introduction,1,9dc7e80e06268422d843f7c51c189e5ce6ceb568,4d7306d6200d68d8b18a331837efef26ef5e034c,1,False,3,163,142,4,1.0,0.0,9dc7e80e06268422d843f7c51c189e5ce6ceb568>4d7306d6200d68d8b18a331837efef26ef5e034c
"In many studies, red marrow dosimetry is approached with great caution, and a maximum absorbed dose of 2 Gy to the blood (as a red marrow surrogate) is generally accepted [20] for radioiodine treatment of diferentiated thyroid cancer.",Clinical evidence for dosimetry,1,c2233109fea4c9df13cb37ffeb648ce63d7f87e8,5eb8bc779dfffbbbd2e38123e00897c705e9a2a1,0,False,3,175,171,4,0.7606,0.0,c2233109fea4c9df13cb37ffeb648ce63d7f87e8>5eb8bc779dfffbbbd2e38123e00897c705e9a2a1
"Since its first description, Scp160p has been implicated in various processes, ranging from the control of cellular ploidy (7) to mating response (8,9), telomeric silencing (10) and control of spindle pole body biogenesis (11).",INTRODUCTION,1,10e20e964f4934b478319b37b0617f10880c7d2c,650a68920d6f007cd6d6de8a695fae07e7a8260f,3,True,3,226,222,4,1.0,0.0,10e20e964f4934b478319b37b0617f10880c7d2c>650a68920d6f007cd6d6de8a695fae07e7a8260f
Previous work has already shown that ssDNA-RecA filaments formed with ATP as the cofactor are much more flexible than filaments formed with ATP S as the cofactor (23–27) and that multiple separate sequence matched strand exchange products do form (20).,DISCUSSION,1,08f171d8b6a1809121ba1cef787afb1660beaacb,94bf6baace2ac5e70d59efc8c387d0c30091de5b,3,False,3,251,247,4,0.7763,0.0,08f171d8b6a1809121ba1cef787afb1660beaacb>94bf6baace2ac5e70d59efc8c387d0c30091de5b
"We have previously published cortical abnormalities in a smaller sample than reported here (Ballmaier et al, 2004a, b, c).",Subjects,1,a5e4b411fb574f12ea46980b5f21bcbbe432ea41,b0c33fc55f6e792b359b025a8b811fb420d77d3a,3,False,3,114,92,4,0.75,0.0,a5e4b411fb574f12ea46980b5f21bcbbe432ea41>b0c33fc55f6e792b359b025a8b811fb420d77d3a
"On the other hand, whilemuch of the research in this direction is focused on understanding the data geometry, the theoretical foundations for the problems of function approximation and harmonic analysis on such data-defined manifold are developed extensively inMaggioni andMhaskar [8], Filbir andMhaskar [42, 43], Mhaskar [44, 45] and Chui and Mhaskar [46].",,1,692760a7a68e3b6e53fdab25f6d6a44626f2b701,60a17e231232f9ed194f3a2fc3f79e7810151a75,6,False,3,356,352,4,0.7626,0.0,692760a7a68e3b6e53fdab25f6d6a44626f2b701>60a17e231232f9ed194f3a2fc3f79e7810151a75
"Cleft surgeons commonly present 10 consecutive lip repairs, although the basis for this sample size remains unproven (McComb, 1985; Boo-Chai, 1987; Lohmander-Agerskov et al., 1990; Bertolini et al., 2000; Haramoto et al., 2000; Braumann et al., 2001; AlQattan, 2002; Braumann et al., 2002; Lee et al., 2004; McComb, 2009; Tindlund et al., 2009; Grasseschi, 2010).",DISCUSSION,1,4462bc9818c92cdfab42f8e7ffef622a43de0e7c,af404d0ccb5974d71469e89714a4892d8358c751,0,True,3,362,117,4,1.0,0.0,4462bc9818c92cdfab42f8e7ffef622a43de0e7c>af404d0ccb5974d71469e89714a4892d8358c751
Tuch et al [47] gave the first treatment of separation logic that unified the byte-level and logical views of memory in Isabelle/HOL.,10 Related work,1,65cf6a69def40e663be79b7c489afc04eea20cfa,40f7030000e3c31501030cbb1ddd9bd1657bd64f,1,False,3,15,11,4,1.0,0.0,65cf6a69def40e663be79b7c489afc04eea20cfa>40f7030000e3c31501030cbb1ddd9bd1657bd64f
"MD simulations show atomistic models of many stable misfolded hairpins, triplexes and GQs (60,61).",Comment on propeller loops,1,0021ea82506c8ad38b459cf2fbd42fc42b062fd7,11a5f833bef73720e1c85253578a92a99cbdf35e,7,False,3,97,90,4,0.7299,0.0,0021ea82506c8ad38b459cf2fbd42fc42b062fd7>11a5f833bef73720e1c85253578a92a99cbdf35e
"Physical functioning was assessed with the Short Physical Performance Battery (SPPB) comprising balance tests with the aim to be able to maintain standing balance for ten seconds in three different positions, a timed four meter walk and a timed chair stand test [17].",Methods,0,3aaa1c41c133379019b97c23239b882cad6cad6c,221ec88154c079a5daf4b8c2a5789a6d9622ac9a,0,False,3,266,262,4,0.0,0.0,3aaa1c41c133379019b97c23239b882cad6cad6c>221ec88154c079a5daf4b8c2a5789a6d9622ac9a
"Data from 2 studies not considered in the Cal-20 bet and Landry analysis, Verity and Vernet (1992) and Olson and Strom (2002) were included.",2. Methods,0,e2366b504ab1f840ac595f6db2472a329e3c551b,105f4f30e7bafe7375d33a36fd878c56b94ccad1,0,False,3,125,103,4,0.0,0.0,e2366b504ab1f840ac595f6db2472a329e3c551b>105f4f30e7bafe7375d33a36fd878c56b94ccad1
The study by Abeler et al. (2010) has demonstrated this for the case of implicit work contracts.,5 Social preferences in the presence of explicit in-,1,10dd055d4276a7c2f17192717a22d824783c48cb,0d10e553c0a46e7384b3c34dc45bb063843a8300,4,False,3,33,13,4,0.7685,0.0,10dd055d4276a7c2f17192717a22d824783c48cb>0d10e553c0a46e7384b3c34dc45bb063843a8300
"The results also indicated that mecamylamine treatment decreased nicotine self-administration in all subjects, consistent with previous studies (Martin et al. 1990; Donny et al. 1995; Watkins et al. 1999).",Discussion,2,ded12b7775561f89e81a99b06b8f20d8b49678a7,941caa0a1f8ec89907ef84fd0e6e918dedf40219,0,False,1,182,165,4,0.0,0.0,ded12b7775561f89e81a99b06b8f20d8b49678a7>941caa0a1f8ec89907ef84fd0e6e918dedf40219
", tingling or itching) associated with stimulation without any after-effects of stimulation being induced (Nitsche and Paulus, 2000).",Artificial Orthography and Training Procedure,1,d035fe8922098a43b47925465e8ff7f3d0e5da7f,dea3bb84249b00e4c8930f5760327f9b30da0602,1,False,3,132,106,4,1.0,0.0,d035fe8922098a43b47925465e8ff7f3d0e5da7f>dea3bb84249b00e4c8930f5760327f9b30da0602
"Signaling promotes MPO surface expression
Although ion channel clustering provides a route to understanding field detection, it does not account for the metabolic changes noted in our previous studies (Kindzelskii and Petty 2000).",Discussion,1,77f4a2365ba1b6ffc8d13e049654b1359c29671a,841aba543847838da1e2310ed5339a546c5a2b2d,13,True,3,228,202,4,0.7362,0.0,77f4a2365ba1b6ffc8d13e049654b1359c29671a>841aba543847838da1e2310ed5339a546c5a2b2d
"The methods used were Maximum Entropy (MAXENT; Phillips et al. 2006, 2008), Genetic Algorithm for Rule Set Production (GARP; Stockwell and Noble 1992) and Mahalanobis distances (Farber and Kadmon 2003).",Methodology,0,dbd506dc5faefed54be505c5ffe9b1d1298181f4,8b31bd4880c38f0b7eb422004745b85d3d2625ac,0,False,3,200,178,4,0.0,0.0,dbd506dc5faefed54be505c5ffe9b1d1298181f4>8b31bd4880c38f0b7eb422004745b85d3d2625ac
"To identify V1 for recording, we used transcranial imaging of callosal connections (Wang et al., 2007).",Materials and Methods,0,525cbda50f3ab2562c5511ca99809f63c4a90427,1cc12b81b698077afd7686db5a994fbc079fc3ed,3,False,3,101,84,4,0.6004,0.0,525cbda50f3ab2562c5511ca99809f63c4a90427>1cc12b81b698077afd7686db5a994fbc079fc3ed
"Studies also demonstrated that increasing expression of MIF protein was associated with poor prognosis in NPC patients [37,38].",Discussion,2,c7139f27461e01d42f7a357b5253da485db359d4,13a5562e78128e68bb5aa6fe5a842595bcf39281,0,False,3,126,119,4,0.0,0.0,c7139f27461e01d42f7a357b5253da485db359d4>13a5562e78128e68bb5aa6fe5a842595bcf39281
"In agreement with our results (102 samples, 24/8), Leal-Klevezas et al (2000) also detected as positive a higher number of milk samples by PCR assay when compared to bacteriological culture methods (17 samples, 11/0).",DISCUSSION,2,fba72bb97c676e28781bc5bd5145ef55fadcc622,a362afc56ef3d3d2b9912e79735d6eff47e9c379,0,False,1,77,51,4,0.0,0.0,fba72bb97c676e28781bc5bd5145ef55fadcc622>a362afc56ef3d3d2b9912e79735d6eff47e9c379
"Their observations led to hypothesis that CRT represents a universal mediator of fast plasmodesmata closure that plays a key role in cell-to-cell transport, as it was originally
suggested (Baluška et al. 1999, 2003).",Discussion,1,9154e82a1adc28f10c68c4f2797328caa360712c,9a7ddcd096d06f2082059b49331faff618c4e1a1,0,False,3,214,189,4,1.0,0.0,9154e82a1adc28f10c68c4f2797328caa360712c>9a7ddcd096d06f2082059b49331faff618c4e1a1
"Altogether, the inflammatory environment can be described as pro-thrombotic, and pro-proliferative as it promotes platelet aggregation to the site of injury and cell growth respectively (4).",,1,a4fe084ba1aba752abdf3701122076da29a4e4fd,c1930f45d13981c15ad652c731434535fa597578,0,True,3,189,186,4,0.7724,0.0,a4fe084ba1aba752abdf3701122076da29a4e4fd>c1930f45d13981c15ad652c731434535fa597578
